event_id,user_id,event_type,timestamp,page_views,session_duration,purchase_amount
EVT_045998,5138,click,2024-06-15 00:00:00,13,831,0
EVT_045999,5451,purchase,2024-12-19 00:00:00,5,2550,169.82
EVT_046000,6655,add_to_cart,2024-12-25 02:52:35,19,1811,0
EVT_046001,8334,add_to_cart,2024-12-02 12:25:55,19,172,0
EVT_046002,7015,click,2024-12-02 05:14:03,5,791,0
EVT_046003,130,purchase,2024-12-25 11:39:57,6,3034,327.88
EVT_046004,1103,click,2024-04-21 00:00:00,16,1845,0
EVT_046005,2270,purchase,2024-11-29 16:00:38,15,297,310.84
EVT_046006,3632,click,2024-11-29 13:48:14,5,291,0
EVT_046007,9834,click,2024-10-28 00:00:00,2,938,0
EVT_046008,4616,purchase,2024-11-29 01:00:42,10,272,491.7
EVT_046009,6468,view,2024-12-02 22:11:37,13,1697,0
EVT_046010,5894,purchase,2024-05-24 00:00:00,6,2539,199.4
EVT_046011,5577,view,2024-09-03 00:00:00,13,2740,0
EVT_046012,57,purchase,2024-12-25 06:06:20,20,3226,0.15
EVT_046013,7115,click,2024-05-08 00:00:00,15,302,0
EVT_046014,289,view,2024-12-02 18:49:15,2,1133,0
EVT_046015,2386,add_to_cart,2024-10-29 00:00:00,17,622,0
EVT_046016,5558,view,2024-08-25 00:00:00,19,422,0
EVT_046017,8435,click,2024-11-29 20:23:19,12,2385,0
EVT_046018,6270,add_to_cart,2024-04-06 00:00:00,7,2068,0
EVT_046019,8217,view,2024-11-29 10:34:03,5,3437,0
EVT_046020,9670,purchase,2024-11-29 20:06:53,5,2550,487.37
EVT_046021,9489,view,2024-01-21 00:00:00,1,745,0
EVT_046022,1921,purchase,2024-10-04 00:00:00,10,1138,243.35
EVT_046023,1824,click,2024-07-30 00:00:00,19,1953,0
EVT_046024,248,purchase,2024-11-29 11:53:51,19,402,388.87
EVT_046025,2323,view,2024-04-02 00:00:00,19,2844,0
EVT_046026,7385,view,2024-01-04 00:00:00,6,518,0
EVT_046027,5296,view,2024-12-25 14:22:22,5,3056,0
EVT_046028,9302,view,2024-12-25 10:58:26,20,127,0
EVT_046029,8544,purchase,2024-12-25 18:20:17,7,624,385.88
EVT_046030,7360,view,2024-12-31 08:48:13,14,3408,0
EVT_046031,622,purchase,2024-12-25 00:00:00,5,582,260.25
EVT_046032,1114,add_to_cart,2024-12-31 09:44:23,13,884,0
EVT_046033,6184,view,2024-03-01 00:00:00,16,1406,0
EVT_046034,6423,view,2024-11-29 11:43:03,18,2875,0
EVT_046035,8640,add_to_cart,2024-09-04 00:00:00,19,2947,0
EVT_046036,3862,view,2024-12-31 06:04:41,14,1253,0
EVT_046037,3043,view,2024-12-13 00:00:00,11,513,0
EVT_046038,6407,view,2024-05-23 00:00:00,8,809,0
EVT_046039,9889,click,2024-10-18 00:00:00,16,134,0
EVT_046040,6779,click,2024-12-25 17:03:55,1,2905,0
EVT_046041,3068,view,2024-12-02 13:54:25,3,353,0
EVT_046042,7103,purchase,2024-12-25 13:59:26,7,2709,42.95
EVT_046043,2938,click,2024-11-29 14:13:34,19,627,0
EVT_046044,6268,add_to_cart,2024-05-06 00:00:00,8,1414,0
EVT_046045,5188,view,2024-12-25 21:35:14,12,113,0
EVT_046046,2496,view,2024-10-02 00:00:00,8,1122,0
EVT_046047,9325,click,2024-11-17 00:00:00,13,2130,0
EVT_046048,8611,add_to_cart,2024-12-31 12:51:33,20,2742,0
EVT_046049,3496,view,2024-06-23 00:00:00,15,120,0
EVT_046050,2904,click,2024-07-21 00:00:00,9,210,0
EVT_046051,6796,purchase,2024-08-29 00:00:00,10,901,438.39
EVT_046052,7914,click,2024-10-08 00:00:00,1,1344,0
EVT_046053,7342,view,2024-12-25 02:10:37,10,1416,0
EVT_046054,7773,purchase,2024-07-26 00:00:00,18,3429,328.35
EVT_046055,9084,purchase,2024-12-31 00:45:57,11,1555,483.5
EVT_046056,8134,add_to_cart,2024-04-14 00:00:00,6,515,0
EVT_046057,8562,purchase,2024-09-08 00:00:00,7,2382,235.25
EVT_046058,8631,click,2024-12-02 14:24:35,8,1617,0
EVT_046059,5354,purchase,2024-12-31 17:38:20,3,3527,318.27
EVT_046060,2477,view,2024-10-09 00:00:00,19,1447,0
EVT_046061,5271,view,2024-12-25 01:08:12,3,992,0
EVT_046062,434,click,2024-04-02 00:00:00,9,1429,0
EVT_046063,9835,purchase,2024-11-26 00:00:00,1,691,147.43
EVT_046064,2076,purchase,2024-12-25 00:43:29,6,1060,73.36
EVT_046065,6950,purchase,2024-10-11 00:00:00,20,2960,194.01
EVT_046066,4932,add_to_cart,2024-10-01 00:00:00,13,2795,0
EVT_046067,6615,add_to_cart,2024-12-02 22:02:53,7,1770,0
EVT_046068,7341,purchase,2024-12-31 07:22:23,20,3241,274.23
EVT_046069,7669,add_to_cart,2024-07-13 00:00:00,7,1287,0
EVT_046070,5149,purchase,2024-12-31 10:38:34,4,3579,251.75
EVT_046071,9791,purchase,2024-12-31 16:27:20,12,2757,279.71
EVT_046072,1711,add_to_cart,2024-12-25 11:28:48,4,2258,0
EVT_046073,8014,purchase,2024-12-25 19:05:35,17,473,155.65
EVT_046074,2407,click,2024-11-29 01:49:25,11,2149,0
EVT_046075,6466,add_to_cart,2024-02-24 00:00:00,19,1932,0
EVT_046076,7462,view,2024-12-02 13:10:26,4,1837,0
EVT_046077,8712,add_to_cart,2024-12-02 10:49:43,5,2641,0
EVT_046078,838,view,2024-04-01 00:00:00,1,2797,0
EVT_046079,239,purchase,2024-08-07 00:00:00,7,2081,216.88
EVT_046080,3981,view,2024-05-15 00:00:00,1,1962,0
EVT_046081,7119,add_to_cart,2024-12-25 09:41:29,10,2006,0
EVT_046082,1703,purchase,2024-01-17 00:00:00,20,3373,437.75
EVT_046083,3542,click,2024-12-18 00:00:00,13,1380,0
EVT_046084,2821,purchase,2024-10-22 00:00:00,13,1866,279.72
EVT_046085,5835,add_to_cart,2024-12-31 03:39:22,6,859,0
EVT_046086,4964,view,2024-12-31 04:44:39,3,1151,0
EVT_046087,4279,purchase,2024-08-04 00:00:00,20,1150,249.17
EVT_046088,8856,view,2024-03-16 00:00:00,9,1757,0
EVT_046089,1456,add_to_cart,2024-12-31 22:21:32,17,1886,0
EVT_046090,6014,view,2024-10-08 00:00:00,7,991,0
EVT_046091,3912,view,2024-10-08 00:00:00,19,3235,0
EVT_046092,7455,add_to_cart,2024-09-04 00:00:00,12,3573,0
EVT_046093,1177,add_to_cart,2024-12-31 03:40:43,13,1291,0
EVT_046094,9535,add_to_cart,2024-12-25 05:02:00,15,74,0
EVT_046095,769,view,2024-12-02 05:09:56,15,1740,0
EVT_046096,5603,purchase,2024-12-25 05:01:42,17,3496,180.0
EVT_046097,5509,click,2024-12-25 20:16:54,2,3140,0
EVT_046098,9935,view,2024-11-29 15:00:09,4,2252,0
EVT_046099,9300,view,2024-05-11 00:00:00,16,1237,0
EVT_046100,5150,view,2024-12-31 07:59:09,4,2009,0
EVT_046101,5310,add_to_cart,2024-05-13 00:00:00,1,629,0
EVT_046102,2964,purchase,2024-12-31 21:52:31,10,1108,338.92
EVT_046103,8870,add_to_cart,2024-11-29 19:27:51,16,3527,0
EVT_046104,4112,add_to_cart,2024-12-31 17:53:43,4,170,0
EVT_046105,6528,click,2024-11-29 01:23:21,8,1523,0
EVT_046106,1199,purchase,2024-12-02 11:40:04,1,2829,268.21
EVT_046107,8106,purchase,2024-12-02 00:41:30,1,1413,440.34
EVT_046108,9354,purchase,2024-12-31 02:05:58,3,1408,173.16
EVT_046109,3793,purchase,2024-12-11 00:00:00,7,1573,460.66
EVT_046110,2669,add_to_cart,2024-09-20 00:00:00,6,676,0
EVT_046111,3544,add_to_cart,2024-12-25 23:46:32,3,3151,0
EVT_046112,9350,add_to_cart,2024-11-29 02:47:10,12,2899,0
EVT_046113,8839,click,2024-12-31 17:34:55,13,394,0
EVT_046114,8506,add_to_cart,2024-07-01 00:00:00,10,1052,0
EVT_046115,2287,add_to_cart,2024-11-29 13:40:31,1,1879,0
EVT_046116,4272,add_to_cart,2024-12-31 21:30:48,7,192,0
EVT_046117,4000,view,2024-01-19 00:00:00,12,1784,0
EVT_046118,6847,purchase,2024-03-02 00:00:00,3,1916,111.31
EVT_046119,6415,click,2024-12-02 22:47:34,8,1831,0
EVT_046120,1176,purchase,2024-11-29 13:39:14,19,1926,9.0
EVT_046121,475,add_to_cart,2024-04-26 00:00:00,3,1560,0
EVT_046122,4563,add_to_cart,2024-12-02 01:23:17,2,3143,0
EVT_046123,2715,view,2024-08-15 00:00:00,18,1110,0
EVT_046124,8464,purchase,2024-06-05 00:00:00,13,2205,131.42
EVT_046125,1618,view,2024-06-30 00:00:00,3,1487,0
EVT_046126,2596,purchase,2024-12-02 08:17:40,7,441,76.6
EVT_046127,4812,view,2024-09-30 00:00:00,4,2914,0
EVT_046128,5566,view,2024-12-25 19:32:02,14,214,0
EVT_046129,8669,click,2024-10-23 00:00:00,8,943,0
EVT_046130,4521,view,2024-11-29 14:38:37,2,1764,0
EVT_046131,9918,add_to_cart,2024-12-25 00:22:12,18,2516,0
EVT_046132,1542,view,2024-12-02 14:54:09,17,505,0
EVT_046133,7807,purchase,2024-12-02 02:29:21,15,554,127.66
EVT_046134,5602,purchase,2024-11-20 00:00:00,2,2954,182.63
EVT_046135,9852,purchase,2024-12-25 05:46:15,12,1043,262.73
EVT_046136,8579,purchase,2024-10-04 00:00:00,10,2298,87.19
EVT_046137,2914,purchase,2024-03-21 00:00:00,1,2292,170.1
EVT_046138,8845,view,2024-03-09 00:00:00,19,1703,0
EVT_046139,6577,click,2024-02-27 00:00:00,2,2215,0
EVT_046140,7653,view,2024-08-29 00:00:00,6,641,0
EVT_046141,8782,purchase,2024-11-29 12:55:18,14,3538,83.29
EVT_046142,6412,purchase,2024-10-28 00:00:00,2,2294,388.15
EVT_046143,4247,add_to_cart,2024-12-31 20:07:50,12,3015,0
EVT_046144,2263,click,2024-12-25 15:36:09,17,1560,0
EVT_046145,1565,click,2024-11-27 00:00:00,15,3363,0
EVT_046146,4704,add_to_cart,2024-12-25 12:59:25,4,3251,0
EVT_046147,2825,view,2024-07-16 00:00:00,7,2137,0
EVT_046148,6507,purchase,2024-12-25 02:27:30,17,3162,499.82
EVT_046149,1740,click,2024-11-29 21:46:11,7,80,0
EVT_046150,7061,view,2024-12-06 00:00:00,12,3403,0
EVT_046151,753,add_to_cart,2024-11-29 23:26:58,14,3354,0
EVT_046152,572,click,2024-06-22 00:00:00,3,1426,0
EVT_046153,4831,purchase,2024-09-17 00:00:00,6,1310,235.35
EVT_046154,6844,purchase,2024-12-02 22:48:40,9,530,117.01
EVT_046155,5754,purchase,2024-12-25 09:16:50,15,2582,15.24
EVT_046156,8213,add_to_cart,2024-10-15 00:00:00,18,1081,0
EVT_046157,7398,click,2024-06-17 00:00:00,8,683,0
EVT_046158,9339,add_to_cart,2024-08-08 00:00:00,11,2247,0
EVT_046159,7056,add_to_cart,2024-12-31 06:33:58,6,2941,0
EVT_046160,4914,click,2024-12-25 19:57:53,14,529,0
EVT_046161,6780,add_to_cart,2024-12-25 18:37:42,19,767,0
EVT_046162,8733,add_to_cart,2024-12-02 00:44:50,19,473,0
EVT_046163,7210,purchase,2024-06-25 00:00:00,18,653,43.62
EVT_046164,6246,view,2024-02-22 00:00:00,17,3206,0
EVT_046165,7111,view,2024-12-02 16:35:22,19,1867,0
EVT_046166,6551,purchase,2024-11-29 07:23:23,12,1850,399.84
EVT_046167,4006,add_to_cart,2024-11-29 08:32:54,6,3021,0
EVT_046168,8158,click,2024-11-29 18:36:47,17,246,0
EVT_046169,1412,add_to_cart,2024-01-02 00:00:00,1,1418,0
EVT_046170,8455,purchase,2024-02-17 00:00:00,18,750,200.5
EVT_046171,2711,add_to_cart,2024-06-02 00:00:00,10,547,0
EVT_046172,9801,add_to_cart,2024-12-31 00:49:55,19,207,0
EVT_046173,3393,click,2024-11-29 17:13:33,20,1431,0
EVT_046174,1819,click,2024-10-24 00:00:00,12,3140,0
EVT_046175,5169,purchase,2024-11-29 22:46:47,14,3055,294.17
EVT_046176,4706,click,2024-11-18 00:00:00,1,1393,0
EVT_046177,568,add_to_cart,2024-12-31 14:25:24,12,2261,0
EVT_046178,9843,purchase,2024-12-31 16:23:29,17,2731,170.79
EVT_046179,9438,view,2024-12-31 23:55:02,5,2232,0
EVT_046180,428,click,2024-12-25 15:09:57,19,2676,0
EVT_046181,8783,view,2024-06-07 00:00:00,15,1705,0
EVT_046182,9810,purchase,2024-11-09 00:00:00,12,47,68.11
EVT_046183,5528,view,2024-07-10 00:00:00,11,537,0
EVT_046184,7725,click,2024-12-31 21:57:06,7,1231,0
EVT_046185,6906,purchase,2024-05-16 00:00:00,12,3226,81.66
EVT_046186,5907,click,2024-12-25 18:00:32,3,3226,0
EVT_046187,1515,add_to_cart,2024-12-31 00:48:20,13,841,0
EVT_046188,2258,click,2024-12-31 01:41:18,15,2019,0
EVT_046189,4264,view,2024-03-17 00:00:00,14,2148,0
EVT_046190,1942,view,2024-12-02 12:25:53,15,463,0
EVT_046191,6476,view,2024-12-25 11:45:59,15,1988,0
EVT_046192,3188,view,2024-02-14 00:00:00,19,1122,0
EVT_046193,9593,click,2024-03-05 00:00:00,3,2111,0
EVT_046194,4956,add_to_cart,2024-12-25 12:57:07,6,591,0
EVT_046195,9363,click,2024-05-08 00:00:00,17,190,0
EVT_046196,8226,purchase,2024-12-31 17:15:24,10,2493,228.7
EVT_046197,2759,purchase,2024-12-02 18:10:44,17,3387,431.74
EVT_046198,8019,purchase,2024-12-25 23:30:22,6,1363,34.75
EVT_046199,9418,add_to_cart,2024-12-25 14:42:33,10,430,0
EVT_046200,9547,add_to_cart,2024-12-27 00:00:00,19,2996,0
EVT_046201,4722,click,2024-11-29 18:06:08,16,2568,0
EVT_046202,9119,click,2024-12-25 23:23:06,12,1031,0
EVT_046203,3682,add_to_cart,2024-02-27 00:00:00,3,1682,0
EVT_046204,1794,view,2024-08-29 00:00:00,18,2640,0
EVT_046205,4571,click,2024-12-31 01:43:32,8,1902,0
EVT_046206,8446,add_to_cart,2024-01-09 00:00:00,11,418,0
EVT_046207,1458,click,2024-07-15 00:00:00,14,1642,0
EVT_046208,1519,add_to_cart,2024-12-02 00:34:08,13,1615,0
EVT_046209,349,add_to_cart,2024-12-25 01:26:48,7,3461,0
EVT_046210,9328,add_to_cart,2024-10-09 00:00:00,8,1419,0
EVT_046211,4824,purchase,2024-12-31 12:02:16,13,2891,495.93
EVT_046212,7587,purchase,2024-12-25 03:47:50,7,1585,62.34
EVT_046213,4103,click,2024-07-11 00:00:00,16,2005,0
EVT_046214,5475,add_to_cart,2024-11-29 10:46:25,3,2702,0
EVT_046215,8984,add_to_cart,2024-04-28 00:00:00,16,2387,0
EVT_046216,6589,click,2024-12-25 18:35:33,19,1621,0
EVT_046217,7002,view,2024-12-02 23:17:18,1,1443,0
EVT_046218,9367,add_to_cart,2024-12-25 19:57:15,7,1913,0
EVT_046219,8180,purchase,2024-01-09 00:00:00,18,1730,176.72
EVT_046220,5709,add_to_cart,2024-11-29 04:52:17,19,2439,0
EVT_046221,6849,purchase,2024-12-02 01:01:49,20,3557,227.51
EVT_046222,9250,add_to_cart,2024-11-29 00:00:38,12,606,0
EVT_046223,7300,purchase,2024-12-31 19:35:45,20,502,229.93
EVT_046224,5920,click,2024-12-25 17:19:28,12,2461,0
EVT_046225,4568,purchase,2024-12-25 13:27:50,7,724,481.68
EVT_046226,890,click,2024-06-15 00:00:00,20,3534,0
EVT_046227,5154,purchase,2024-12-31 15:08:46,7,2602,429.75
EVT_046228,1299,add_to_cart,2024-12-02 13:39:04,15,1104,0
EVT_046229,6289,purchase,2024-12-25 11:43:44,11,1999,168.84
EVT_046230,6012,click,2024-12-02 09:06:41,2,1083,0
EVT_046231,3837,purchase,2024-11-29 22:28:09,11,1622,439.35
EVT_046232,7298,view,2024-12-13 00:00:00,6,1927,0
EVT_046233,4271,view,2024-12-31 14:58:53,18,2700,0
EVT_046234,61,purchase,2024-11-29 11:34:22,10,292,433.69
EVT_046235,9270,view,2024-02-15 00:00:00,17,1457,0
EVT_046236,3279,click,2024-08-13 00:00:00,12,2053,0
EVT_046237,5007,view,2024-11-27 00:00:00,20,937,0
EVT_046238,860,purchase,2024-12-31 17:31:50,14,1425,305.87
EVT_046239,635,purchase,2024-12-25 02:08:29,16,2441,57.36
EVT_046240,8687,purchase,2024-12-31 02:52:17,12,129,80.77
EVT_046241,8374,view,2024-11-29 22:53:49,10,477,0
EVT_046242,4636,click,2024-12-02 23:10:25,18,2905,0
EVT_046243,5147,purchase,2024-12-25 10:40:35,4,1869,251.44
EVT_046244,1343,view,2024-09-02 00:00:00,5,1186,0
EVT_046245,3469,purchase,2024-05-14 00:00:00,9,2114,27.98
EVT_046246,6691,purchase,2024-12-02 15:20:20,1,2011,194.73
EVT_046247,3997,click,2024-12-31 19:39:07,9,3349,0
EVT_046248,3650,purchase,2024-11-29 04:28:45,16,551,475.76
EVT_046249,1583,click,2024-12-31 19:57:19,19,3192,0
EVT_046250,4175,view,2024-11-29 06:27:47,1,2063,0
EVT_046251,182,purchase,2024-02-17 00:00:00,2,3600,384.4
EVT_046252,9777,purchase,2024-11-29 12:11:06,3,190,355.01
EVT_046253,172,click,2024-02-17 00:00:00,13,3070,0
EVT_046254,3760,click,2024-12-31 10:22:59,13,292,0
EVT_046255,4397,view,2024-12-02 07:45:05,14,3512,0
EVT_046256,840,add_to_cart,2024-07-06 00:00:00,2,2541,0
EVT_046257,2593,add_to_cart,2024-11-29 13:30:21,8,1956,0
EVT_046258,4364,click,2024-12-31 07:08:58,13,1732,0
EVT_046259,297,purchase,2024-10-11 00:00:00,14,3246,10.44
EVT_046260,9900,click,2024-11-29 09:31:28,9,337,0
EVT_046261,9322,purchase,2024-11-05 00:00:00,7,3353,462.8
EVT_046262,2603,add_to_cart,2024-12-25 16:42:28,3,3452,0
EVT_046263,4969,view,2024-12-31 10:51:45,10,1254,0
EVT_046264,8363,click,2024-11-29 05:30:32,16,2812,0
EVT_046265,1534,view,2024-03-23 00:00:00,3,266,0
EVT_046266,1614,click,2024-12-02 09:49:31,1,2131,0
EVT_046267,2740,purchase,2024-12-31 00:15:56,18,1451,434.85
EVT_046268,4494,view,2024-11-29 13:34:32,11,2191,0
EVT_046269,1439,add_to_cart,2024-12-02 10:20:36,6,2120,0
EVT_046270,1771,click,2024-06-11 00:00:00,5,2654,0
EVT_046271,1199,view,2024-07-20 00:00:00,10,2861,0
EVT_046272,9217,click,2024-02-17 00:00:00,4,710,0
EVT_046273,7799,click,2024-12-02 00:27:48,9,1930,0
EVT_046274,5625,purchase,2024-11-29 08:09:20,11,986,115.77
EVT_046275,3139,view,2024-12-25 15:13:25,3,1977,0
EVT_046276,3156,click,2024-12-31 00:24:11,13,2998,0
EVT_046277,3439,purchase,2024-12-31 22:30:45,20,2347,461.79
EVT_046278,9408,view,2024-01-24 00:00:00,13,2274,0
EVT_046279,5170,view,2024-12-25 09:04:34,4,2367,0
EVT_046280,8535,click,2024-12-31 07:43:24,18,1762,0
EVT_046281,5950,add_to_cart,2024-12-31 02:15:05,15,3158,0
EVT_046282,4466,view,2024-02-11 00:00:00,16,3224,0
EVT_046283,541,click,2024-06-19 00:00:00,16,2485,0
EVT_046284,5564,click,2024-11-13 00:00:00,20,3526,0
EVT_046285,8734,click,2024-12-02 02:48:36,16,2982,0
EVT_046286,8540,click,2024-06-23 00:00:00,15,3155,0
EVT_046287,842,add_to_cart,2024-09-21 00:00:00,19,690,0
EVT_046288,122,purchase,2024-01-22 00:00:00,10,1509,86.95
EVT_046289,7685,view,2024-12-02 08:54:36,14,853,0
EVT_046290,7096,view,2024-10-07 00:00:00,18,547,0
EVT_046291,6675,add_to_cart,2024-03-26 00:00:00,20,1940,0
EVT_046292,1847,purchase,2024-12-22 00:00:00,1,3381,147.72
EVT_046293,4989,view,2024-11-29 17:40:31,15,2482,0
EVT_046294,4448,click,2024-11-19 00:00:00,19,865,0
EVT_046295,2024,view,2024-12-02 23:21:18,5,943,0
EVT_046296,7955,click,2024-12-17 00:00:00,2,1992,0
EVT_046297,3240,add_to_cart,2024-12-31 23:59:46,12,3096,0
EVT_046298,3511,purchase,2024-02-21 00:00:00,7,2240,94.43
EVT_046299,7157,click,2024-12-25 20:28:45,5,3396,0
EVT_046300,1879,add_to_cart,2024-08-07 00:00:00,5,890,0
EVT_046301,6902,click,2024-01-18 00:00:00,4,3188,0
EVT_046302,2185,purchase,2024-01-21 00:00:00,17,2631,231.63
EVT_046303,3661,purchase,2024-11-29 11:47:28,14,1889,472.6
EVT_046304,630,purchase,2024-07-29 00:00:00,10,1071,277.55
EVT_046305,1355,view,2024-03-19 00:00:00,15,2529,0
EVT_046306,8598,click,2024-12-31 13:41:58,13,3128,0
EVT_046307,1148,view,2024-06-01 00:00:00,19,1159,0
EVT_046308,4362,add_to_cart,2024-12-31 04:37:51,13,2592,0
EVT_046309,6246,click,2024-07-25 00:00:00,10,3084,0
EVT_046310,948,add_to_cart,2024-09-16 00:00:00,8,3375,0
EVT_046311,9622,click,2024-12-31 05:19:02,11,2367,0
EVT_046312,9015,add_to_cart,2024-12-15 00:00:00,10,2348,0
EVT_046313,7589,view,2024-08-29 00:00:00,7,2755,0
EVT_046314,4814,click,2024-12-02 02:17:39,13,2788,0
EVT_046315,2545,add_to_cart,2024-12-25 19:14:45,18,487,0
EVT_046316,6638,click,2024-11-29 15:38:55,15,473,0
EVT_046317,7368,view,2024-07-05 00:00:00,6,983,0
EVT_046318,1393,view,2024-12-02 18:02:16,1,72,0
EVT_046319,8424,click,2024-12-25 20:23:31,20,1870,0
EVT_046320,4524,click,2024-12-25 13:26:00,8,2020,0
EVT_046321,3192,view,2024-11-29 14:43:47,1,100,0
EVT_046322,6495,add_to_cart,2024-03-12 00:00:00,14,800,0
EVT_046323,2357,click,2024-12-02 12:21:14,13,1671,0
EVT_046324,8472,add_to_cart,2024-12-31 23:49:24,17,2495,0
EVT_046325,5154,add_to_cart,2024-10-29 00:00:00,8,1723,0
EVT_046326,7173,purchase,2024-12-02 10:48:29,15,616,95.51
EVT_046327,5330,view,2024-12-01 00:00:00,15,1551,0
EVT_046328,3617,purchase,2024-08-17 00:00:00,18,1199,171.2
EVT_046329,4381,view,2024-12-25 10:50:14,20,1010,0
EVT_046330,4304,view,2024-11-29 05:00:20,4,2400,0
EVT_046331,3656,purchase,2024-12-31 23:23:56,2,3037,33.56
EVT_046332,9520,click,2024-04-08 00:00:00,17,451,0
EVT_046333,7645,purchase,2024-03-06 00:00:00,14,2657,399.19
EVT_046334,9805,click,2024-11-29 07:18:10,5,3024,0
EVT_046335,1439,purchase,2024-12-25 03:06:50,11,688,292.26
EVT_046336,9480,add_to_cart,2024-12-02 06:06:00,7,733,0
EVT_046337,9842,add_to_cart,2024-05-12 00:00:00,14,2153,0
EVT_046338,5510,click,2024-12-02 00:55:59,12,2228,0
EVT_046339,7105,click,2024-03-26 00:00:00,16,302,0
EVT_046340,3933,add_to_cart,2024-12-02 20:12:14,7,2335,0
EVT_046341,7561,purchase,2024-01-23 00:00:00,5,3441,199.23
EVT_046342,534,purchase,2024-03-07 00:00:00,15,824,7.06
EVT_046343,6475,purchase,2024-08-08 00:00:00,9,2776,278.65
EVT_046344,9764,click,2024-08-26 00:00:00,13,1312,0
EVT_046345,5046,view,2024-11-29 07:41:06,19,2448,0
EVT_046346,7980,purchase,2024-11-29 18:06:04,12,174,226.89
EVT_046347,2087,view,2024-07-09 00:00:00,6,2825,0
EVT_046348,5771,click,2024-02-26 00:00:00,1,3209,0
EVT_046349,3797,click,2024-10-30 00:00:00,10,3441,0
EVT_046350,5415,purchase,2024-09-07 00:00:00,11,1683,357.31
EVT_046351,971,click,2024-10-24 00:00:00,5,2777,0
EVT_046352,3549,click,2024-02-10 00:00:00,11,2161,0
EVT_046353,3199,purchase,2024-01-09 00:00:00,10,3378,115.41
EVT_046354,5686,add_to_cart,2024-11-29 17:27:02,2,1365,0
EVT_046355,2406,click,2024-11-29 06:04:26,6,3065,0
EVT_046356,206,add_to_cart,2024-12-25 07:19:25,14,1221,0
EVT_046357,9555,purchase,2024-08-28 00:00:00,14,1257,173.28
EVT_046358,2823,purchase,2024-11-29 18:13:51,9,2303,270.14
EVT_046359,7902,click,2024-10-01 00:00:00,8,1822,0
EVT_046360,7358,view,2024-11-29 02:01:57,20,747,0
EVT_046361,469,purchase,2024-12-31 05:30:46,1,713,372.15
EVT_046362,3889,view,2024-01-07 00:00:00,14,1471,0
EVT_046363,773,click,2024-12-02 14:45:40,9,1673,0
EVT_046364,9554,purchase,2024-11-29 16:36:08,9,149,114.02
EVT_046365,2349,add_to_cart,2024-11-29 05:26:57,20,807,0
EVT_046366,6081,add_to_cart,2024-12-30 00:00:00,11,1123,0
EVT_046367,7823,click,2024-12-25 14:02:38,1,2651,0
EVT_046368,8625,click,2024-09-01 00:00:00,2,3240,0
EVT_046369,5192,add_to_cart,2024-09-13 00:00:00,16,2431,0
EVT_046370,5850,purchase,2024-12-02 11:16:23,12,1035,349.55
EVT_046371,5583,purchase,2024-04-23 00:00:00,6,3135,125.83
EVT_046372,3760,click,2024-12-31 07:07:09,9,1539,0
EVT_046373,2424,view,2024-12-02 14:23:13,20,1722,0
EVT_046374,8280,add_to_cart,2024-12-31 00:32:08,10,2981,0
EVT_046375,4714,click,2024-06-07 00:00:00,2,777,0
EVT_046376,8619,add_to_cart,2024-07-17 00:00:00,3,2901,0
EVT_046377,8528,purchase,2024-11-29 13:17:34,14,2810,35.0
EVT_046378,1311,view,2024-12-25 14:47:34,17,3048,0
EVT_046379,5355,purchase,2024-12-31 19:32:37,14,2831,196.21
EVT_046380,5252,add_to_cart,2024-07-28 00:00:00,20,659,0
EVT_046381,1135,click,2024-12-25 19:24:42,3,1932,0
EVT_046382,7957,purchase,2024-12-29 00:00:00,4,3281,88.68
EVT_046383,5249,purchase,2024-12-31 08:06:47,12,2365,11.65
EVT_046384,4346,view,2024-12-31 00:30:02,9,1793,0
EVT_046385,9873,purchase,2024-12-25 14:18:34,3,218,142.7
EVT_046386,1570,view,2024-02-10 00:00:00,15,559,0
EVT_046387,2041,click,2024-08-21 00:00:00,16,2071,0
EVT_046388,7327,add_to_cart,2024-02-02 00:00:00,1,94,0
EVT_046389,5565,click,2024-12-02 05:02:25,19,2431,0
EVT_046390,8802,click,2024-12-02 05:10:29,3,3208,0
EVT_046391,5226,view,2024-12-02 15:57:52,16,331,0
EVT_046392,6027,add_to_cart,2024-12-02 01:03:21,8,2603,0
EVT_046393,8974,add_to_cart,2024-12-25 13:25:08,1,2669,0
EVT_046394,5763,add_to_cart,2024-11-29 06:59:14,14,290,0
EVT_046395,9729,purchase,2024-12-25 05:05:57,12,2215,26.61
EVT_046396,1819,add_to_cart,2024-05-09 00:00:00,14,3316,0
EVT_046397,8962,view,2024-11-29 21:23:58,11,2958,0
EVT_046398,5696,view,2024-05-13 00:00:00,9,2409,0
EVT_046399,226,add_to_cart,2024-11-29 03:15:35,20,2309,0
EVT_046400,335,add_to_cart,2024-07-23 00:00:00,2,641,0
EVT_046401,1602,purchase,2024-12-25 19:35:46,13,2715,55.07
EVT_046402,4405,purchase,2024-11-29 19:12:43,19,2019,297.51
EVT_046403,8001,view,2024-12-25 07:46:18,6,1979,0
EVT_046404,1396,purchase,2024-12-02 16:57:54,9,2105,201.01
EVT_046405,2240,add_to_cart,2024-12-29 00:00:00,7,3391,0
EVT_046406,9122,view,2024-11-22 00:00:00,20,121,0
EVT_046407,1910,view,2024-06-17 00:00:00,2,2445,0
EVT_046408,6444,add_to_cart,2024-12-02 12:43:09,15,1302,0
