fact_id,dimension_id,value,amount,created_date
FACT_085156,1,302,4986.9,2025-08-03
FACT_085157,52,695,2038.62,2024-10-14
FACT_085158,9,897,1044.31,2025-04-09
FACT_085159,444,438,1434.15,2024-11-10
FACT_085160,7,292,151.29,2024-10-18
FACT_085161,10,51,2640.89,2024-10-21
FACT_085162,5,48,1109.52,2025-06-07
FACT_085163,10,185,4566.16,2025-07-26
FACT_085164,8,715,1057.3,2025-02-21
FACT_085165,4,994,4420.55,2025-01-14
FACT_085166,6,862,3261.25,2025-07-21
FACT_085167,6,364,1064.46,2024-09-10
FACT_085168,8,498,3109.78,2025-06-05
FACT_085169,8,13,3277.72,2025-08-13
FACT_085170,6,111,4815.4,2025-08-10
FACT_085171,9,491,1477.0,2025-06-27
FACT_085172,4,6,2723.17,2025-02-01
FACT_085173,386,337,4603.07,2025-01-28
FACT_085174,5,68,749.35,2025-08-10
FACT_085175,9,137,3179.98,2025-03-23
FACT_085176,849,454,4700.82,2024-12-03
FACT_085177,8,401,1746.38,2025-07-23
FACT_085178,9,803,998.79,2025-06-27
FACT_085179,8,770,4818.17,2024-10-02
FACT_085180,1,790,2288.54,2025-06-09
FACT_085181,8,161,4897.89,2025-07-12
FACT_085182,5,737,406.21,2024-09-09
FACT_085183,6,63,2604.0,2025-04-04
FACT_085184,10,184,3897.88,2025-04-23
FACT_085185,7,460,3559.63,2024-12-19
FACT_085186,126,448,1712.1,2025-05-24
FACT_085187,710,170,442.61,2025-03-30
FACT_085188,559,27,3085.02,2024-12-24
FACT_085189,10,909,1188.06,2024-10-13
FACT_085190,9,805,603.58,2024-09-03
FACT_085191,1,66,3449.8,2025-02-01
FACT_085192,705,690,4169.33,2025-04-04
FACT_085193,6,14,1124.95,2024-11-05
FACT_085194,2,899,2278.06,2025-04-14
FACT_085195,10,659,4572.71,2025-01-12
FACT_085196,381,671,3834.48,2024-08-26
FACT_085197,353,548,3584.15,2025-04-03
FACT_085198,9,248,3944.62,2025-06-21
FACT_085199,4,511,3771.56,2025-06-17
FACT_085200,8,367,3137.54,2024-12-11
FACT_085201,7,167,268.1,2024-12-05
FACT_085202,8,210,1525.84,2025-06-14
FACT_085203,10,226,2258.94,2025-08-15
FACT_085204,4,544,1222.12,2024-09-07
FACT_085205,9,507,2702.3,2024-11-25
FACT_085206,4,322,983.17,2025-03-15
FACT_085207,3,469,2463.86,2025-04-17
FACT_085208,7,988,1916.01,2024-08-24
FACT_085209,4,118,1661.6,2024-10-12
FACT_085210,1,247,3421.27,2025-04-07
FACT_085211,10,895,2767.4,2025-04-12
FACT_085212,54,339,2663.05,2025-04-01
FACT_085213,3,950,3336.59,2025-08-05
FACT_085214,1,824,4554.2,2025-06-27
FACT_085215,10,245,2231.8,2025-07-11
FACT_085216,912,943,1970.43,2025-05-04
FACT_085217,5,547,4640.52,2024-11-06
FACT_085218,1,802,4083.0,2024-12-26
FACT_085219,6,459,3655.78,2025-04-28
FACT_085220,10,620,1978.93,2025-05-30
FACT_085221,1,172,3886.24,2025-04-21
FACT_085222,6,769,3838.13,2024-12-18
FACT_085223,8,575,665.08,2024-09-12
FACT_085224,9,989,2943.72,2025-02-08
FACT_085225,6,123,1441.5,2025-05-13
FACT_085226,4,852,4398.89,2025-07-13
FACT_085227,714,771,2950.61,2025-08-09
FACT_085228,3,846,628.81,2025-05-22
FACT_085229,6,800,3097.19,2024-11-27
FACT_085230,7,419,457.65,2025-02-05
FACT_085231,263,885,1440.29,2025-04-12
FACT_085232,6,986,3124.3,2024-12-04
FACT_085233,642,502,2575.34,2025-07-10
FACT_085234,407,824,4539.1,2025-06-05
FACT_085235,5,804,1994.08,2025-02-01
FACT_085236,687,494,2320.36,2025-02-16
FACT_085237,6,669,2923.84,2024-09-29
FACT_085238,140,78,1881.51,2024-11-13
FACT_085239,7,273,887.76,2025-08-16
FACT_085240,5,802,468.81,2025-04-25
FACT_085241,9,897,80.66,2024-10-22
FACT_085242,6,553,1179.17,2025-02-24
FACT_085243,9,300,950.17,2025-06-24
FACT_085244,763,163,909.43,2025-04-04
FACT_085245,8,905,2476.91,2025-07-01
FACT_085246,10,219,2872.19,2025-05-15
FACT_085247,4,490,4773.34,2024-12-21
FACT_085248,1,395,3710.02,2024-09-21
FACT_085249,9,915,496.21,2025-06-15
FACT_085250,953,558,3890.3,2024-12-16
FACT_085251,4,901,1024.92,2024-09-28
FACT_085252,6,247,4545.42,2025-03-13
FACT_085253,4,272,259.12,2025-07-24
FACT_085254,1,996,4086.7,2025-08-07
FACT_085255,6,516,1236.2,2024-08-22
FACT_085256,10,420,586.88,2025-02-23
FACT_085257,1,787,1367.71,2024-08-23
FACT_085258,5,488,45.09,2025-07-09
FACT_085259,6,560,4795.54,2025-02-08
FACT_085260,820,338,3798.45,2025-02-13
FACT_085261,1,898,3231.33,2025-04-02
FACT_085262,8,347,1876.18,2025-07-30
FACT_085263,2,219,329.54,2025-07-14
FACT_085264,2,844,4074.51,2025-08-21
FACT_085265,286,592,4497.12,2025-02-25
FACT_085266,10,648,98.18,2024-09-17
FACT_085267,501,639,517.83,2024-12-01
FACT_085268,5,926,2732.36,2024-11-22
FACT_085269,8,456,4561.96,2025-07-18
FACT_085270,10,95,463.94,2024-11-15
FACT_085271,999,646,3763.61,2025-07-17
FACT_085272,10,815,210.27,2024-10-18
FACT_085273,2,91,2534.37,2025-08-04
FACT_085274,570,486,3757.09,2025-05-18
FACT_085275,4,655,3167.49,2025-05-31
FACT_085276,983,724,1247.86,2025-05-31
FACT_085277,533,688,2009.48,2024-09-13
FACT_085278,10,960,3259.85,2025-02-11
FACT_085279,989,155,4206.61,2025-03-09
FACT_085280,131,712,909.18,2025-07-20
FACT_085281,734,928,4316.77,2025-04-12
FACT_085282,9,647,1535.88,2025-01-11
FACT_085283,4,492,2273.78,2025-01-20
FACT_085284,1,576,3168.97,2024-08-28
FACT_085285,630,239,322.28,2024-11-28
FACT_085286,518,481,626.83,2024-09-26
FACT_085287,5,518,4166.6,2025-02-19
FACT_085288,1,839,4811.3,2024-12-20
FACT_085289,7,634,2155.46,2025-03-21
FACT_085290,2,155,4687.39,2024-12-22
FACT_085291,5,884,4352.04,2024-10-07
FACT_085292,5,458,740.89,2024-10-10
FACT_085293,4,515,1005.34,2025-06-01
FACT_085294,911,398,3311.83,2025-03-18
FACT_085295,3,512,813.3,2025-04-16
FACT_085296,3,916,399.57,2025-03-14
FACT_085297,2,836,1385.33,2024-09-20
FACT_085298,6,453,1060.69,2025-07-22
FACT_085299,9,775,4194.66,2025-05-07
FACT_085300,7,682,4804.13,2025-06-16
FACT_085301,6,457,3669.11,2025-01-17
FACT_085302,5,730,2674.95,2025-06-04
FACT_085303,8,534,3696.27,2024-11-04
FACT_085304,10,309,3354.79,2025-06-29
FACT_085305,2,166,667.18,2024-11-21
FACT_085306,249,251,2208.89,2025-06-16
FACT_085307,3,642,1342.7,2024-10-04
FACT_085308,403,314,687.36,2025-06-06
FACT_085309,976,374,2263.39,2024-12-04
FACT_085310,340,290,12.92,2025-06-30
FACT_085311,365,589,3879.73,2025-06-30
FACT_085312,10,484,3134.34,2024-12-28
FACT_085313,321,468,4101.67,2025-06-15
FACT_085314,641,543,2149.88,2025-04-27
FACT_085315,999,467,3835.39,2025-04-13
FACT_085316,9,23,1651.82,2024-12-11
FACT_085317,3,895,4476.58,2024-11-10
FACT_085318,1,629,2022.82,2025-04-01
FACT_085319,261,432,773.66,2025-06-18
FACT_085320,900,900,1707.91,2025-07-25
FACT_085321,1,887,2066.68,2024-12-23
FACT_085322,1,726,4060.55,2024-12-11
FACT_085323,924,654,4349.93,2025-07-21
FACT_085324,8,203,3221.23,2024-09-14
FACT_085325,10,755,2315.93,2024-09-16
FACT_085326,4,495,1919.09,2024-12-19
FACT_085327,4,247,1280.68,2025-08-07
FACT_085328,9,273,1237.65,2025-05-08
FACT_085329,8,794,4370.1,2025-07-27
FACT_085330,5,995,4036.99,2024-09-22
FACT_085331,2,166,2306.36,2024-09-01
FACT_085332,5,322,2902.6,2024-11-12
FACT_085333,258,255,4509.94,2024-11-18
FACT_085334,7,885,4264.8,2025-02-22
FACT_085335,787,630,130.61,2025-08-18
FACT_085336,2,692,2937.25,2024-12-02
FACT_085337,2,435,4169.83,2024-09-22
FACT_085338,2,155,200.31,2024-09-25
FACT_085339,7,968,4835.57,2024-10-21
FACT_085340,6,693,2757.63,2025-05-14
FACT_085341,3,385,371.91,2025-03-26
FACT_085342,10,838,3772.26,2025-03-03
FACT_085343,9,806,4722.53,2025-05-03
FACT_085344,694,777,935.93,2025-06-29
FACT_085345,3,841,2497.35,2024-09-30
FACT_085346,2,661,3832.2,2025-08-02
FACT_085347,5,315,3104.3,2025-08-06
FACT_085348,981,925,2065.06,2024-12-07
FACT_085349,3,288,4184.22,2025-03-07
FACT_085350,1,967,425.64,2025-06-26
FACT_085351,10,968,1661.7,2025-06-04
FACT_085352,10,498,2711.82,2025-07-27
FACT_085353,89,633,119.57,2024-11-12
FACT_085354,55,531,4186.26,2025-04-06
FACT_085355,607,993,915.55,2024-12-23
FACT_085356,2,81,4841.95,2025-04-27
FACT_085357,192,896,1579.94,2025-05-19
FACT_085358,7,350,3094.77,2025-04-07
FACT_085359,22,384,3858.3,2025-05-26
FACT_085360,3,220,40.38,2024-12-08
FACT_085361,2,427,4056.65,2025-08-03
FACT_085362,10,231,3354.87,2025-06-25
FACT_085363,726,300,4652.52,2025-08-10
FACT_085364,9,649,282.16,2025-05-22
FACT_085365,733,242,4094.33,2025-06-29
FACT_085366,5,586,1824.99,2025-01-17
FACT_085367,8,943,3269.06,2025-04-07
FACT_085368,8,144,717.5,2025-01-24
FACT_085369,10,231,853.24,2025-07-21
FACT_085370,752,324,2286.39,2025-07-24
FACT_085371,66,653,4539.58,2025-02-09
FACT_085372,6,349,3822.67,2024-09-27
FACT_085373,976,56,3292.41,2025-02-23
FACT_085374,59,948,3450.2,2025-03-27
FACT_085375,943,745,3489.84,2025-06-01
FACT_085376,2,998,3504.71,2025-03-09
FACT_085377,8,298,3167.04,2025-06-17
FACT_085378,4,552,1295.59,2025-07-17
FACT_085379,10,814,583.09,2025-03-09
FACT_085380,3,403,2994.69,2025-01-20
FACT_085381,6,580,3004.95,2025-06-12
FACT_085382,6,296,2963.17,2025-06-13
FACT_085383,9,328,965.59,2025-07-26
FACT_085384,7,233,4658.84,2025-06-04
FACT_085385,9,192,1396.06,2025-03-05
FACT_085386,2,299,770.89,2025-06-23
FACT_085387,7,601,4820.22,2024-12-24
FACT_085388,45,388,3206.44,2024-12-14
FACT_085389,10,323,837.92,2025-05-13
FACT_085390,1,629,112.8,2024-12-03
FACT_085391,869,834,2191.66,2024-08-28
FACT_085392,10,244,4901.68,2025-01-04
FACT_085393,911,214,1154.05,2024-12-27
FACT_085394,5,62,759.89,2025-07-03
FACT_085395,8,565,316.83,2025-07-04
FACT_085396,603,633,3866.45,2025-08-14
FACT_085397,9,703,2583.51,2025-05-17
FACT_085398,5,402,736.81,2025-02-20
FACT_085399,1,915,4608.19,2024-09-14
FACT_085400,7,768,4620.25,2025-04-30
FACT_085401,603,604,3682.47,2025-06-03
FACT_085402,561,173,1399.87,2025-04-24
FACT_085403,8,184,4500.89,2025-01-25
FACT_085404,6,152,3625.74,2024-11-17
FACT_085405,8,753,1198.35,2024-12-07
FACT_085406,3,374,2853.31,2025-03-29
FACT_085407,754,717,1871.78,2024-12-09
FACT_085408,7,981,2188.45,2025-05-31
FACT_085409,10,340,492.0,2025-01-21
FACT_085410,14,285,646.85,2025-07-22
FACT_085411,10,774,3438.76,2025-05-13
FACT_085412,3,980,838.92,2024-08-24
FACT_085413,1,265,162.98,2025-05-21
FACT_085414,794,564,3202.96,2025-01-21
FACT_085415,4,129,3398.58,2025-04-06
FACT_085416,248,543,2379.07,2024-09-03
FACT_085417,6,84,4942.77,2025-01-25
FACT_085418,2,382,3393.76,2025-02-13
FACT_085419,2,100,1985.1,2024-09-29
FACT_085420,6,689,4963.99,2024-11-24
FACT_085421,3,839,4200.19,2025-02-16
FACT_085422,839,392,3676.37,2025-01-29
FACT_085423,8,411,167.14,2024-12-29
FACT_085424,4,160,632.49,2024-10-05
FACT_085425,1,201,2681.42,2025-03-17
FACT_085426,15,363,3663.39,2025-05-19
FACT_085427,3,804,4497.87,2025-07-31
FACT_085428,395,40,3609.56,2024-11-24
FACT_085429,808,378,456.2,2025-04-18
FACT_085430,4,62,1872.73,2024-09-27
FACT_085431,4,390,1820.29,2024-08-28
FACT_085432,388,938,991.4,2025-01-20
FACT_085433,383,494,1482.99,2024-10-14
FACT_085434,3,276,835.73,2024-09-28
FACT_085435,807,299,1673.34,2025-03-05
FACT_085436,6,244,4216.47,2025-02-03
FACT_085437,8,298,4115.14,2024-11-10
FACT_085438,243,33,981.77,2024-08-27
FACT_085439,9,990,2987.54,2025-02-05
FACT_085440,8,116,2041.87,2024-09-21
FACT_085441,3,423,1136.31,2024-10-24
FACT_085442,207,510,2372.41,2024-12-13
FACT_085443,2,666,351.17,2025-02-05
FACT_085444,10,574,2041.2,2024-10-27
FACT_085445,2,96,4405.91,2025-06-07
FACT_085446,513,60,1943.31,2025-03-21
FACT_085447,8,528,114.86,2025-03-14
FACT_085448,9,681,417.66,2024-11-18
FACT_085449,8,319,1367.32,2024-10-14
FACT_085450,5,675,3716.78,2025-02-05
FACT_085451,4,320,2084.82,2025-05-04
FACT_085452,755,647,623.33,2025-04-04
FACT_085453,9,817,1413.56,2025-07-14
FACT_085454,8,971,1596.49,2025-01-11
FACT_085455,9,174,680.13,2024-09-24
FACT_085456,136,576,894.14,2025-07-22
FACT_085457,2,779,3856.9,2025-04-18
FACT_085458,5,937,3945.26,2024-08-26
FACT_085459,2,153,2196.88,2025-08-12
FACT_085460,8,41,4818.88,2025-06-24
FACT_085461,2,651,1367.17,2024-12-01
FACT_085462,5,458,1894.19,2024-08-31
FACT_085463,1,477,2541.01,2025-08-10
FACT_085464,604,57,83.4,2025-04-06
FACT_085465,3,23,1501.81,2025-07-30
FACT_085466,7,746,2765.79,2024-09-27
FACT_085467,1,305,3684.5,2025-03-17
FACT_085468,7,578,4767.09,2025-05-15
FACT_085469,9,96,841.82,2025-02-19
FACT_085470,6,332,4752.65,2025-06-07
FACT_085471,968,87,2193.24,2024-11-22
FACT_085472,2,671,285.84,2025-02-21
FACT_085473,575,163,926.2,2024-10-27
FACT_085474,107,305,599.85,2025-04-05
FACT_085475,6,256,805.81,2024-11-25
FACT_085476,4,670,511.39,2024-12-05
FACT_085477,525,937,1912.18,2025-04-29
FACT_085478,4,157,1051.75,2025-03-22
FACT_085479,9,769,3470.75,2025-04-28
FACT_085480,9,727,3285.25,2025-07-24
FACT_085481,251,571,967.18,2025-03-10
FACT_085482,9,366,4925.7,2025-04-02
FACT_085483,8,761,907.25,2025-03-26
FACT_085484,2,436,4809.55,2025-01-26
FACT_085485,3,238,3448.25,2025-05-03
FACT_085486,511,510,2817.73,2025-01-07
FACT_085487,80,801,4354.94,2024-11-28
FACT_085488,7,567,2978.46,2025-01-13
FACT_085489,5,525,1585.49,2025-01-22
FACT_085490,7,668,1370.43,2024-09-10
FACT_085491,8,241,3196.92,2025-04-06
FACT_085492,4,917,4758.28,2025-05-17
FACT_085493,2,142,2301.1,2025-01-14
FACT_085494,6,564,1165.21,2025-01-31
FACT_085495,6,207,3630.09,2025-06-30
FACT_085496,7,421,4940.57,2025-07-11
FACT_085497,6,889,2762.05,2024-09-22
FACT_085498,5,50,1419.17,2025-03-18
FACT_085499,7,478,144.82,2025-06-22
FACT_085500,9,67,2964.02,2025-02-28
FACT_085501,8,606,1294.85,2025-07-10
FACT_085502,1,240,4996.32,2025-07-17
FACT_085503,1,888,1063.87,2025-08-09
FACT_085504,4,210,1548.6,2024-12-05
FACT_085505,636,93,979.13,2025-02-04
FACT_085506,10,402,3263.62,2024-09-17
FACT_085507,10,287,371.51,2025-08-11
FACT_085508,169,145,1523.76,2025-05-13
FACT_085509,293,96,1139.55,2025-04-06
FACT_085510,1,177,3465.38,2025-03-15
FACT_085511,6,612,2342.33,2025-02-27
FACT_085512,5,1000,3609.19,2024-11-30
FACT_085513,3,322,1071.74,2024-09-27
FACT_085514,5,432,32.15,2024-11-29
FACT_085515,6,851,210.92,2025-07-01
FACT_085516,8,944,1179.49,2025-01-26
FACT_085517,1,556,3144.44,2024-12-30
FACT_085518,9,970,4672.91,2025-01-30
FACT_085519,4,550,1671.82,2025-07-07
FACT_085520,9,575,2822.65,2025-04-09
FACT_085521,547,229,1280.82,2024-08-31
FACT_085522,2,519,3474.62,2024-11-17
FACT_085523,7,861,364.03,2025-08-20
FACT_085524,10,416,1691.64,2025-06-09
FACT_085525,948,478,3779.46,2024-10-04
FACT_085526,3,947,2111.39,2024-11-30
FACT_085527,6,393,1450.46,2025-05-10
FACT_085528,9,147,4411.19,2025-01-13
FACT_085529,898,344,164.27,2025-03-04
FACT_085530,882,973,247.08,2024-09-05
FACT_085531,1,536,3354.92,2024-10-19
FACT_085532,506,302,4382.11,2024-12-12
FACT_085533,4,99,1395.98,2025-02-26
FACT_085534,1,485,3612.09,2024-09-02
FACT_085535,4,759,2805.02,2024-10-10
FACT_085536,2,228,531.96,2025-01-19
FACT_085537,4,285,618.36,2025-04-11
FACT_085538,778,950,4354.34,2025-01-07
FACT_085539,5,27,1514.31,2025-06-03
FACT_085540,7,757,1582.95,2025-06-20
FACT_085541,5,878,1991.81,2025-07-28
FACT_085542,5,220,4999.88,2024-10-21
FACT_085543,54,678,3121.63,2024-08-26
FACT_085544,4,88,998.5,2025-06-24
FACT_085545,695,29,2914.54,2025-01-29
FACT_085546,5,204,2574.52,2024-09-25
FACT_085547,669,574,4163.4,2025-03-10
FACT_085548,2,128,2670.73,2025-07-20
FACT_085549,642,945,398.97,2025-05-09
FACT_085550,10,240,464.25,2024-12-04
FACT_085551,6,44,142.9,2025-06-12
FACT_085552,1,909,1163.96,2024-09-25
FACT_085553,1,593,1439.24,2025-06-09
FACT_085554,7,957,1719.14,2024-10-26
FACT_085555,418,760,2660.65,2025-05-11
FACT_085556,6,936,1178.47,2024-10-07
FACT_085557,420,302,2468.48,2025-05-09
FACT_085558,221,194,1349.71,2025-07-17
FACT_085559,4,442,2341.75,2025-07-01
FACT_085560,5,973,4693.42,2025-01-04
FACT_085561,4,404,3001.24,2025-04-16
FACT_085562,5,522,1233.8,2025-04-28
FACT_085563,7,803,4779.82,2025-04-13
FACT_085564,1,754,1064.01,2025-02-12
FACT_085565,1,593,1958.74,2024-12-13
FACT_085566,4,38,3603.21,2025-08-01
FACT_085567,751,945,788.92,2024-10-15
FACT_085568,6,107,185.08,2025-05-01
FACT_085569,4,55,3654.4,2025-05-25
FACT_085570,880,60,944.53,2025-02-12
FACT_085571,8,659,4435.26,2025-02-12
FACT_085572,3,540,1234.13,2024-09-15
FACT_085573,7,6,1725.38,2025-02-24
FACT_085574,436,439,2928.88,2025-03-02
FACT_085575,6,280,1649.21,2024-10-16
FACT_085576,7,944,3616.22,2025-07-10
FACT_085577,8,600,187.48,2025-02-24
FACT_085578,10,122,2945.11,2025-04-23
FACT_085579,3,598,18.57,2025-06-21
FACT_085580,4,861,4964.37,2024-08-22
FACT_085581,6,220,3140.87,2025-01-05
FACT_085582,61,372,1647.51,2025-01-27
FACT_085583,633,616,4300.62,2024-10-26
FACT_085584,8,920,3541.41,2025-02-05
FACT_085585,8,638,4315.3,2024-10-19
FACT_085586,208,301,61.77,2025-04-30
FACT_085587,9,744,4499.47,2025-06-28
FACT_085588,8,968,592.62,2025-08-01
FACT_085589,1,262,1264.55,2024-12-03
FACT_085590,2,571,3898.41,2025-08-17
FACT_085591,1,253,4546.29,2025-01-08
FACT_085592,7,244,280.33,2025-07-09
FACT_085593,7,959,2116.75,2024-09-06
FACT_085594,837,540,1955.15,2025-07-10
FACT_085595,941,153,269.17,2024-12-17
FACT_085596,4,67,237.8,2025-08-02
FACT_085597,737,125,2687.43,2024-09-15
FACT_085598,354,918,266.27,2025-02-10
FACT_085599,6,69,2459.62,2025-01-17
FACT_085600,2,527,1471.11,2025-08-19
FACT_085601,10,55,2517.97,2024-11-08
FACT_085602,3,385,879.94,2025-07-14
FACT_085603,528,702,41.06,2024-12-28
FACT_085604,10,343,3731.02,2025-06-11
FACT_085605,5,204,769.12,2025-08-04
FACT_085606,6,743,3862.3,2025-03-19
FACT_085607,1,975,2043.77,2024-09-06
FACT_085608,7,510,247.61,2024-11-05
FACT_085609,3,315,3841.44,2025-08-08
FACT_085610,653,23,54.47,2025-01-03
FACT_085611,5,211,4921.19,2024-10-08
FACT_085612,4,385,1943.95,2024-10-02
FACT_085613,4,938,3245.96,2024-11-20
FACT_085614,465,939,3005.21,2025-05-01
FACT_085615,10,507,3615.65,2024-09-17
FACT_085616,2,70,3894.3,2024-11-23
FACT_085617,921,969,1309.85,2024-11-12
FACT_085618,348,992,1598.56,2025-06-22
FACT_085619,5,105,2584.92,2025-03-08
FACT_085620,6,427,4944.64,2025-03-13
FACT_085621,1,315,1744.71,2025-03-22
FACT_085622,459,559,2752.13,2025-03-02
FACT_085623,5,284,2081.7,2025-03-27
FACT_085624,779,891,2208.19,2025-04-01
FACT_085625,6,187,2253.17,2024-08-24
FACT_085626,9,909,4933.59,2025-03-24
FACT_085627,4,173,586.01,2024-08-22
FACT_085628,584,976,4420.64,2025-01-29
FACT_085629,1,481,1202.54,2025-04-16
FACT_085630,795,928,4672.98,2025-04-22
FACT_085631,10,504,100.0,2024-12-29
FACT_085632,931,425,411.76,2025-05-24
FACT_085633,444,653,3431.19,2025-03-23
FACT_085634,5,719,418.87,2025-08-20
FACT_085635,3,339,1619.71,2025-04-14
FACT_085636,747,566,467.73,2024-09-14
FACT_085637,6,778,1333.77,2025-06-26
FACT_085638,1,538,914.49,2024-10-22
FACT_085639,663,875,2091.68,2024-09-29
FACT_085640,6,852,1788.92,2025-02-09
FACT_085641,988,589,325.44,2024-09-03
FACT_085642,4,724,1877.29,2025-02-18
FACT_085643,2,870,3576.03,2025-07-26
FACT_085644,3,108,3672.58,2025-03-30
FACT_085645,3,951,4221.1,2025-02-01
FACT_085646,10,422,2869.52,2024-11-23
FACT_085647,10,758,583.79,2024-10-27
FACT_085648,315,378,2171.65,2025-01-29
FACT_085649,808,725,1713.61,2025-02-25
FACT_085650,7,539,2016.56,2024-09-01
FACT_085651,8,423,1046.57,2025-03-04
FACT_085652,8,49,3826.12,2025-03-14
FACT_085653,551,301,3179.83,2025-03-07
FACT_085654,8,147,2297.97,2025-04-22
FACT_085655,3,225,4539.75,2025-01-31
FACT_085656,7,672,2746.14,2025-04-12
FACT_085657,5,775,4521.66,2024-12-13
FACT_085658,3,970,4143.66,2025-08-20
FACT_085659,3,193,4439.84,2024-12-25
FACT_085660,8,526,1579.53,2024-11-12
FACT_085661,5,423,3869.57,2025-06-20
FACT_085662,8,277,3638.58,2024-11-10
FACT_085663,2,741,1912.94,2025-02-16
FACT_085664,121,842,1525.63,2024-09-28
FACT_085665,3,734,1131.51,2025-04-16
FACT_085666,615,119,2187.95,2024-12-13
FACT_085667,609,383,3475.74,2025-06-12
FACT_085668,3,910,427.14,2025-03-22
FACT_085669,2,42,1892.93,2025-01-26
FACT_085670,560,660,3316.86,2025-08-06
FACT_085671,7,641,2634.17,2025-01-05
FACT_085672,8,863,2065.39,2024-12-27
FACT_085673,4,832,3093.35,2025-05-22
FACT_085674,3,154,1944.5,2025-03-16
FACT_085675,941,397,4326.67,2025-07-10
FACT_085676,522,378,4788.95,2025-05-23
FACT_085677,5,816,2830.73,2025-01-16
FACT_085678,2,127,559.37,2024-11-25
FACT_085679,2,138,4160.93,2025-06-02
FACT_085680,6,244,318.29,2025-05-26
FACT_085681,9,430,2184.74,2024-11-07
FACT_085682,3,857,2490.64,2024-11-19
FACT_085683,5,153,446.74,2024-11-22
FACT_085684,10,552,3294.73,2025-02-12
FACT_085685,350,878,2642.18,2025-03-23
FACT_085686,1,648,987.89,2024-10-14
FACT_085687,9,137,2589.46,2025-03-11
FACT_085688,9,964,3496.83,2025-06-20
FACT_085689,933,622,3669.09,2025-05-15
FACT_085690,5,177,2729.09,2025-01-23
FACT_085691,8,281,1898.88,2025-08-08
FACT_085692,464,333,3075.62,2024-09-18
FACT_085693,91,941,2182.77,2024-11-17
FACT_085694,10,545,2867.09,2025-05-12
FACT_085695,2,702,3565.78,2024-12-29
FACT_085696,770,44,4150.75,2025-08-08
FACT_085697,737,525,2370.27,2025-03-03
FACT_085698,1,534,3165.36,2024-10-19
FACT_085699,37,169,1144.74,2024-09-29
FACT_085700,209,402,3187.28,2025-03-08
FACT_085701,8,523,4289.78,2025-08-17
FACT_085702,2,44,4360.87,2025-02-25
FACT_085703,3,814,78.87,2024-11-24
FACT_085704,875,25,116.77,2024-09-15
FACT_085705,575,744,3833.93,2025-01-30
FACT_085706,2,313,3323.19,2024-11-16
FACT_085707,1,727,1321.11,2024-12-14
FACT_085708,5,540,2498.48,2024-10-20
FACT_085709,3,795,2486.39,2025-05-23
FACT_085710,688,120,4071.11,2025-04-03
FACT_085711,3,456,1142.41,2025-02-22
FACT_085712,876,720,3207.4,2025-05-12
FACT_085713,7,52,2299.32,2025-07-30
FACT_085714,19,229,4972.33,2025-04-08
FACT_085715,9,612,2974.41,2025-08-06
FACT_085716,7,937,998.59,2024-11-11
FACT_085717,5,270,4124.07,2025-04-07
FACT_085718,10,635,49.44,2025-06-27
FACT_085719,8,882,3703.61,2025-03-16
FACT_085720,791,827,2029.58,2025-07-31
FACT_085721,425,499,2998.29,2025-06-22
FACT_085722,933,884,2283.7,2025-07-30
FACT_085723,10,749,150.98,2024-12-20
FACT_085724,1,113,1563.21,2025-05-03
FACT_085725,6,476,4133.82,2024-09-25
FACT_085726,828,858,4225.02,2025-03-27
FACT_085727,10,744,2689.61,2025-04-18
FACT_085728,532,361,3275.07,2025-07-22
FACT_085729,603,480,3301.5,2025-03-04
FACT_085730,1,265,2757.69,2025-03-13
FACT_085731,1,773,4227.69,2025-08-20
FACT_085732,4,820,1753.9,2024-10-29
FACT_085733,4,23,146.56,2024-10-16
FACT_085734,997,798,3026.18,2024-11-30
FACT_085735,3,860,2381.67,2024-09-04
FACT_085736,5,430,443.6,2024-08-23
FACT_085737,5,604,1948.62,2025-03-13
FACT_085738,5,437,1152.58,2025-04-11
FACT_085739,9,723,143.85,2025-05-29
FACT_085740,4,495,581.16,2025-05-29
FACT_085741,8,796,2600.95,2025-01-31
FACT_085742,1,246,4127.79,2024-08-25
FACT_085743,822,419,1148.36,2024-12-24
FACT_085744,5,833,3944.79,2025-08-03
FACT_085745,2,242,3331.73,2025-03-28
FACT_085746,248,306,1088.94,2025-04-11
FACT_085747,4,429,2097.93,2024-09-30
FACT_085748,3,387,2706.67,2024-08-30
FACT_085749,10,38,3615.48,2024-10-03
FACT_085750,9,611,3108.36,2025-01-16
FACT_085751,375,796,3638.73,2025-03-10
FACT_085752,9,10,2588.91,2025-06-03
FACT_085753,471,29,4046.68,2024-12-20
FACT_085754,840,356,3063.94,2025-01-16
FACT_085755,7,863,2252.63,2025-04-29
FACT_085756,6,605,3910.1,2024-11-08
FACT_085757,100,122,2334.67,2024-10-13
FACT_085758,517,264,904.81,2025-06-09
FACT_085759,504,895,2479.69,2024-10-22
FACT_085760,10,54,4571.49,2024-10-01
FACT_085761,297,989,2809.86,2025-05-03
FACT_085762,32,575,3688.56,2024-09-01
FACT_085763,592,842,2074.28,2024-08-25
FACT_085764,1,101,2333.66,2025-01-14
FACT_085765,1,423,2922.56,2025-02-07
FACT_085766,578,192,1223.06,2025-07-24
FACT_085767,3,819,4449.93,2024-12-06
FACT_085768,2,259,672.98,2024-12-05
